id,customer_id,discount_percent,valid_until,entries_left
873,70540,100,2027-02-02,30
874,63373,80,2026-10-10,10
875,60932,20,2027-07-18,30
876,57092,20,2026-07-10,10
877,95818,80,2026-02-06,20
878,77657,80,2026-11-18,10
879,35180,80,2028-03-05,10
880,42246,30,2028-03-05,10
881,32178,20,2026-07-12,10
882,11360,40,2026-10-17,5
883,36560,40,2028-11-09,30
884,59088,80,2027-04-15,5
885,31964,30,2028-10-22,30
886,98367,30,2028-10-25,5
887,60911,20,2026-02-06,10
888,74692,20,2028-03-11,20
889,79998,30,2028-01-17,5
890,87581,30,2027-12-17,10
891,49675,80,2027-05-27,30
892,44093,40,2028-07-03,10
893,3762,40,2027-11-10,5
894,64790,100,2028-12-02,30
895,42601,100,2026-08-20,10
896,23835,30,2026-09-04,30
897,63905,30,2027-02-09,10
898,27803,100,2028-11-28,10
899,46508,30,2027-01-10,30
900,33863,40,2027-09-20,5
901,44609,30,2028-12-21,30
902,36656,20,2028-02-02,20
903,78140,40,2027-07-31,5
904,91906,40,2027-09-01,30
905,36212,40,2027-12-22,10
906,72849,30,2027-08-28,5
907,1331,30,2028-05-12,5
908,67716,80,2026-03-12,10
909,25043,40,2026-08-29,20
910,11222,20,2026-01-26,30
911,31636,20,2028-08-24,30
912,94382,100,2028-05-11,30
913,53272,40,2027-02-22,30
914,64039,20,2026-01-02,20
915,72769,40,2027-09-15,20
916,31500,80,2027-08-01,10
917,90520,80,2028-01-28,10
918,62403,80,2027-03-16,30
919,84660,30,2026-12-07,30
920,93303,100,2027-12-09,10
921,64333,80,2026-10-29,20
922,58744,40,2027-07-16,30
923,2261,20,2026-12-01,10
924,12197,80,2027-10-07,5
925,38567,40,2027-05-11,30
926,29046,100,2026-11-29,5
927,53006,20,2026-07-17,10
928,90674,40,2028-11-12,20
929,31891,30,2027-10-01,5
930,40136,30,2028-09-19,5
931,87027,100,2027-12-28,10
932,76226,100,2028-08-24,5
933,48369,80,2027-06-17,5
934,62032,20,2027-02-25,30
935,72545,40,2028-03-13,30
936,69589,100,2026-09-24,30
937,45057,30,2028-10-01,30
938,55772,100,2026-09-16,20
939,97772,80,2026-05-22,5
940,72141,40,2027-05-15,5
941,43358,100,2026-02-17,20
942,46113,40,2028-09-19,20
943,92125,20,2027-11-02,5
944,59474,40,2026-07-31,20
945,35510,100,2027-07-14,5
946,40190,80,2026-05-05,10
947,32952,40,2028-05-09,10
948,30218,80,2026-01-22,30
949,15815,20,2026-02-06,20
950,94541,20,2026-04-30,5
951,25243,80,2026-08-03,20
952,41360,30,2028-06-21,10
953,15671,100,2026-07-16,30
954,97371,80,2027-06-21,5
955,70237,100,2028-12-10,20
956,90462,80,2028-06-23,20
957,24268,30,2026-06-03,5
958,25106,40,2027-08-18,20
959,28362,20,2028-05-12,20
960,96811,30,2027-05-15,10
961,63465,100,2028-12-30,10
962,36242,80,2028-08-03,5
963,94973,20,2028-07-21,20
964,77279,20,2028-04-30,10
965,68766,100,2028-10-02,20
966,78223,80,2026-07-16,30
967,37094,30,2027-02-01,5
968,13177,80,2027-11-30,20
969,25444,80,2028-04-13,5
970,38830,80,2027-10-11,20
971,29817,20,2027-02-07,5
972,47302,20,2027-02-23,10
973,23520,30,2026-02-14,30
974,39619,40,2028-04-02,10
975,1855,20,2028-05-10,30
976,92802,80,2026-12-19,10
977,99906,80,2026-06-23,20
978,16592,20,2026-03-01,10
979,35955,100,2026-12-30,30
980,5966,30,2028-11-12,5
981,7147,30,2028-06-11,20
982,72530,100,2026-11-11,5
983,38291,30,2026-06-02,20
984,91412,20,2026-11-27,10
985,16552,80,2027-10-08,5
986,83607,80,2028-08-05,10
987,98670,100,2027-01-13,20
988,64341,80,2028-12-23,10
989,13447,80,2027-04-25,30
990,1608,100,2026-08-08,10
991,75244,30,2026-02-05,20
992,37269,30,2026-11-01,20
993,61525,30,2028-05-21,5
994,62747,20,2026-05-21,5
995,57734,100,2026-08-08,10
996,44658,30,2026-02-03,30
997,24165,30,2028-12-11,5
998,6735,20,2026-10-18,10
999,33093,20,2026-10-06,20
1000,62617,30,2028-04-30,20
1001,14954,30,2026-07-14,5
1002,8565,20,2026-03-06,30
1003,52522,40,2027-11-13,10
1004,64455,20,2027-12-14,5
1005,9711,20,2026-06-13,5
1006,75632,100,2028-08-03,5
1007,82503,40,2028-10-30,5
1008,89975,100,2028-01-31,5
1009,7027,20,2026-05-10,20
1010,19888,20,2027-09-13,5
1011,19556,30,2026-11-27,20
1012,73773,20,2026-06-05,5
1013,39825,30,2028-10-28,30
1014,11165,40,2026-05-03,10
1015,32531,80,2028-08-15,5
1016,15526,30,2026-04-23,30
1017,73148,30,2026-01-17,30
1018,54549,100,2026-07-13,20
1019,79472,100,2027-05-08,30
1020,78136,20,2026-07-10,5
1021,81058,40,2028-01-28,5
1022,29582,40,2026-09-08,20
1023,68495,80,2028-10-24,5
1024,49857,80,2027-10-14,30
1025,59050,20,2026-03-28,20
1026,58029,100,2027-04-11,20
1027,38975,100,2027-05-06,20
1028,77140,100,2026-05-14,10
1029,56208,80,2027-11-19,10
1030,40027,80,2027-01-14,20
1031,74532,80,2026-04-25,20
1032,81400,30,2027-04-16,10
1033,7895,40,2028-09-02,20
1034,79906,20,2026-05-24,30
1035,97005,100,2027-01-31,20
1036,13007,80,2027-01-28,30
1037,27236,40,2026-03-13,20
1038,81988,100,2027-11-09,5
1039,27660,20,2028-01-31,20
1040,34688,80,2028-08-31,5
1041,86564,80,2026-02-17,30
1042,10642,80,2028-01-10,30
1043,20586,80,2028-06-06,10
1044,31440,80,2026-05-27,5
1045,22783,80,2026-07-31,5
1046,72351,40,2026-12-20,5
1047,9839,30,2026-02-12,30
1048,20518,30,2027-12-16,10
1049,351,100,2028-03-10,10
1050,53546,100,2026-05-15,20
1051,59049,100,2028-08-14,5
1052,90358,20,2028-08-14,30
1053,77833,20,2028-05-28,5
1054,61593,20,2028-12-02,20
1055,38176,30,2027-06-18,30
1056,4279,40,2027-10-07,5
1057,30341,80,2027-09-02,5
1058,37763,40,2027-09-05,20
1059,92663,30,2027-06-21,20
1060,37057,80,2026-12-11,30
1061,92142,80,2026-12-24,30
1062,59511,30,2027-12-06,5
1063,9330,100,2028-12-05,5
1064,90097,30,2028-12-30,10
1065,30596,30,2027-07-27,20
1066,34676,20,2027-10-16,20
1067,81928,30,2026-11-23,30
1068,77305,80,2028-08-22,30
1069,86663,20,2027-01-25,20
1070,25929,100,2028-04-22,5
1071,55724,80,2026-02-17,5
1072,15044,20,2027-02-24,5
1073,71377,20,2027-05-12,30
1074,29467,100,2028-06-30,5
1075,84887,100,2028-08-23,30
1076,19529,100,2026-12-06,10
1077,34817,20,2026-04-28,30
1078,18644,80,2026-10-16,20
1079,9360,100,2027-09-04,5
1080,7817,20,2026-01-11,30
1081,21748,30,2027-11-10,5
1082,40320,100,2027-07-11,30
1083,77994,80,2028-03-19,5
1084,98168,40,2026-01-04,30
1085,74608,100,2026-02-23,10
1086,37829,40,2028-01-28,10
1087,57561,100,2028-12-02,30
1088,16300,30,2028-07-31,20
1089,61434,20,2028-06-24,5
1090,90267,40,2026-08-24,5
1091,39858,30,2027-07-04,5
1092,91716,80,2026-08-02,30
1093,52758,80,2026-10-07,10
1094,35684,80,2028-06-20,10
1095,65598,20,2026-01-31,20
1096,70777,30,2027-02-03,5
1097,64723,20,2026-11-25,20
1098,57378,20,2028-12-15,30
1099,10544,40,2028-07-06,5
1100,78386,40,2028-12-17,20
1101,5225,40,2026-04-04,10
1102,56627,30,2026-06-18,10
1103,96277,80,2027-08-25,20
1104,42248,80,2026-09-04,20
1105,79130,80,2028-01-04,5
1106,32817,30,2028-08-27,5
1107,3391,40,2026-03-05,5
1108,11971,80,2027-06-10,10
1109,30006,100,2026-11-02,30
1110,88382,100,2026-10-24,5
1111,75393,20,2026-10-21,5
1112,76956,30,2026-08-09,20
1113,2720,30,2028-04-08,10
1114,88118,20,2028-09-17,30
1115,35326,80,2028-01-18,30
1116,75530,40,2028-08-05,5
1117,5274,100,2028-06-06,30
1118,22963,30,2028-01-23,5
1119,61670,20,2028-06-12,30
1120,68022,30,2028-05-17,20
1121,85395,100,2028-07-07,20
1122,57964,100,2026-10-31,10
1123,36459,20,2027-12-11,5
1124,23789,20,2026-01-17,5
1125,76721,80,2028-11-15,10
1126,57133,20,2027-04-13,20
1127,83203,80,2026-05-26,5
1128,64452,100,2027-02-08,30
1129,11960,80,2026-08-15,30
1130,61606,80,2028-01-09,5
1131,45608,100,2028-11-10,10
1132,53524,80,2028-02-13,5
1133,43688,80,2026-05-19,30
1134,42082,20,2026-09-28,20
1135,87836,40,2026-04-24,30
1136,13711,40,2027-06-28,10
1137,21080,100,2026-08-27,30
1138,43229,100,2026-11-23,30
1139,53956,40,2026-04-30,10
1140,90922,40,2027-07-14,20
1141,64943,30,2027-07-17,5
1142,37778,30,2028-11-25,20
1143,86847,40,2026-06-23,5
1144,52489,100,2028-07-24,30
1145,72103,20,2028-09-27,20
1146,4810,80,2028-02-13,10
1147,59615,40,2028-09-30,5
1148,11543,30,2028-11-05,5
1149,41225,100,2028-05-18,10
1150,33083,30,2026-05-05,5
1151,42373,80,2027-02-22,30
1152,15195,40,2027-08-17,10
1153,52977,80,2026-01-07,5
1154,67450,20,2026-09-28,30
1155,151,100,2027-01-02,30
1156,86201,30,2026-10-01,20
1157,71119,100,2028-06-30,30
1158,60553,20,2027-03-25,20
1159,54166,100,2028-10-09,30
1160,7105,80,2026-03-31,5
1161,24587,30,2026-07-28,5
1162,67953,100,2028-12-28,30
1163,47420,30,2027-06-19,20
1164,81610,30,2026-06-12,5
1165,65339,40,2028-10-05,5
1166,81974,100,2026-10-13,30
1167,57940,40,2026-10-03,10
1168,6765,80,2026-08-28,5
1169,26681,80,2028-12-21,20
1170,35004,80,2028-05-16,30
1171,71988,40,2028-05-04,20
1172,17173,100,2027-05-28,5
1173,37753,40,2027-01-12,5
1174,57425,20,2027-03-17,30
1175,91522,40,2028-07-13,10
1176,63533,80,2027-09-06,20
1177,15916,80,2028-10-12,5
1178,3784,30,2026-06-11,10
1179,82579,40,2028-07-01,30
1180,79807,40,2026-06-03,20
1181,31366,40,2028-08-29,10
1182,93033,20,2027-05-23,5
1183,20759,100,2026-06-20,10
1184,40731,100,2028-02-15,10
1185,72200,100,2026-04-08,10
1186,1793,100,2026-11-24,30
1187,72385,80,2028-09-21,10
1188,53477,30,2026-02-03,30
1189,12218,20,2026-06-07,10
1190,99760,40,2026-02-26,10
1191,14872,30,2028-04-13,30
1192,60483,100,2027-08-12,20
1193,15397,100,2026-10-16,30
1194,84897,100,2027-02-26,30
1195,20182,80,2028-09-12,20
1196,65324,40,2028-10-01,10
1197,93927,30,2027-08-17,20
1198,38255,80,2026-08-23,20
1199,66699,40,2027-07-10,30
1200,92460,100,2027-06-03,30
1201,35839,30,2028-07-24,30
1202,54460,20,2027-06-18,5
1203,63243,30,2026-07-09,30
1204,61895,80,2026-08-15,30
1205,31947,20,2028-02-28,20
1206,59872,40,2027-09-27,10
1207,72256,100,2027-01-21,30
1208,18959,30,2026-12-22,20
1209,50278,80,2026-03-24,5
1210,24984,40,2026-12-10,20
1211,78562,40,2027-07-10,30
1212,66617,20,2026-12-05,5
1213,97819,20,2028-06-22,10
1214,17893,20,2028-02-24,5
1215,9151,100,2026-03-31,30
1216,36209,100,2027-01-07,20
1217,54388,30,2027-05-18,30
1218,44549,80,2028-03-13,30
1219,66551,40,2027-02-10,10
1220,35019,100,2027-03-31,5
1221,337,100,2028-09-10,20
1222,37073,100,2026-04-15,20
1223,95165,100,2028-12-20,20
1224,39133,20,2027-09-27,10
1225,76932,40,2028-05-04,20
1226,76012,20,2026-05-17,5
1227,86500,30,2027-07-07,30
1228,64179,80,2026-04-04,5
1229,19477,80,2026-08-08,30
1230,58530,100,2027-03-16,20
1231,70593,80,2027-05-04,5
1232,63484,20,2028-03-22,10
1233,45237,80,2026-01-10,30
1234,43574,30,2026-05-25,20
1235,72341,20,2026-09-19,10
1236,71229,80,2026-05-13,30
1237,49442,30,2027-09-21,5
1238,59683,40,2027-08-01,30
1239,42177,40,2028-11-05,20
1240,24728,100,2026-02-11,5
1241,91423,80,2027-12-13,10
1242,31301,40,2026-05-06,5
1243,74947,20,2028-07-19,20
1244,50197,40,2026-02-20,20
1245,30614,100,2027-05-03,20
1246,53842,80,2026-08-24,20
1247,5721,20,2026-11-06,30
1248,41705,80,2026-02-18,5
1249,97610,40,2027-05-06,10
1250,99728,100,2028-10-10,10
1251,92436,100,2027-05-04,10
1252,49969,100,2026-09-12,10
1253,50605,30,2028-10-25,5
1254,86992,20,2028-10-01,20
1255,85462,20,2026-04-24,30
1256,19937,40,2027-04-03,10
1257,64924,80,2026-12-03,20
1258,4853,30,2026-12-09,10
1259,16548,80,2028-02-27,5
1260,65837,30,2027-10-17,30
1261,77357,80,2026-10-11,20
1262,43516,40,2026-10-26,20
1263,13155,80,2026-12-19,10
1264,57712,30,2028-05-17,20
1265,13070,80,2026-11-02,10
1266,68938,30,2027-03-26,20
1267,59891,30,2026-11-21,30
1268,2012,20,2027-03-21,10
1269,94693,30,2026-11-04,30
1270,18895,40,2028-02-08,5
1271,53737,80,2027-12-26,10
1272,85824,40,2027-07-12,5
1273,20233,80,2027-03-25,5
1274,9808,100,2028-11-04,5
1275,61538,100,2026-06-20,10
1276,34738,40,2026-10-19,20
1277,44376,20,2026-12-16,30
1278,81692,30,2027-12-31,30
1279,90795,40,2026-11-26,10
1280,52099,100,2028-11-06,10
1281,85176,30,2026-03-05,10
1282,10528,100,2028-09-30,20
1283,43066,100,2026-03-15,5
1284,88390,100,2026-12-27,10
1285,69943,80,2028-06-25,30
1286,49809,100,2028-01-24,5
1287,41506,40,2027-12-17,20
1288,82156,40,2027-10-01,20
1289,94204,40,2027-09-19,10
1290,63957,100,2028-08-06,10
1291,70913,80,2026-10-28,30
1292,4706,100,2027-01-21,10
1293,80932,30,2027-02-23,20
1294,8969,100,2027-03-13,10
1295,30772,80,2027-12-24,20
1296,82728,80,2027-03-25,30
1297,89706,100,2027-11-28,5
1298,37668,30,2027-02-06,5
1299,29818,20,2028-03-08,20
1300,97881,30,2026-08-22,10
1301,11847,80,2027-06-01,20
1302,56882,80,2028-02-14,30
1303,12904,40,2028-06-26,5
1304,83067,40,2028-09-05,5
1305,92261,80,2026-07-11,20
1306,13174,100,2026-06-27,10
1307,58154,30,2027-04-09,10
1308,21806,40,2028-03-20,10
1309,90965,40,2027-11-21,5
1310,39252,20,2027-02-26,20
1311,3795,100,2027-09-17,5
1312,6029,20,2027-05-13,20
1313,42517,20,2026-06-09,10
1314,7356,80,2027-01-30,10
1315,38453,20,2026-09-20,10
1316,46985,20,2026-06-20,30
1317,49132,30,2026-12-25,10
1318,56451,80,2026-03-22,30
1319,19081,100,2028-03-17,30
1320,32008,80,2027-04-17,5
1321,69622,80,2026-02-03,30
1322,54009,40,2028-04-14,10
1323,99156,100,2028-11-09,30
1324,89365,40,2028-05-29,5
1325,23601,100,2026-12-13,20
1326,22281,100,2026-06-15,5
1327,22947,20,2026-09-21,20
1328,10351,100,2027-03-02,10
1329,79888,40,2026-01-30,10
1330,99492,30,2028-06-26,20
1331,81227,30,2026-09-21,30
1332,89540,100,2027-08-17,30
1333,31567,30,2026-09-15,5
1334,65231,20,2027-05-12,5
1335,76436,80,2027-10-24,10
1336,18759,30,2026-12-18,10
1337,30434,100,2028-03-13,5
1338,60444,20,2028-02-12,30
1339,83612,40,2026-08-16,5
1340,33290,40,2026-07-10,30
1341,60237,40,2027-06-01,30
1342,33467,40,2026-10-29,10
1343,87405,100,2028-04-30,20
1344,1232,100,2028-08-25,10
1345,60982,80,2026-02-08,5
1346,37701,100,2026-01-31,5
1347,88816,40,2028-07-21,5
1348,71644,30,2027-01-19,10
1349,20707,80,2026-03-24,5
1350,9682,100,2028-10-29,20
1351,57899,30,2026-06-15,10
1352,45294,40,2028-07-30,10
1353,77015,20,2026-02-13,20
1354,39211,30,2028-11-26,10
1355,83747,20,2026-11-26,5
1356,55616,40,2027-07-12,10
1357,90481,100,2026-10-24,10
1358,32781,80,2026-09-13,30
1359,59879,20,2026-06-24,5
1360,39600,100,2028-10-04,10
1361,26112,100,2027-02-28,10
1362,50423,20,2026-09-16,5
1363,63336,20,2026-07-19,20
1364,13980,20,2026-01-12,30
1365,31092,20,2028-09-30,20
1366,49987,100,2028-09-14,5
1367,74964,40,2026-11-13,5
1368,47050,100,2028-06-15,30
1369,75342,80,2028-05-23,10
1370,38781,20,2026-03-09,5
1371,91656,100,2027-09-27,20
1372,38697,30,2026-06-07,20
1373,2876,30,2026-10-03,10
1374,86276,80,2027-11-01,10
1375,51880,30,2028-08-26,5
1376,35977,40,2028-09-13,10
1377,1062,40,2026-01-27,30
1378,98678,80,2026-11-09,10
1379,89890,30,2026-09-18,30
1380,97606,40,2026-03-22,20
1381,6429,40,2027-06-16,10
1382,79483,20,2028-10-11,20
1383,97672,100,2027-03-15,30
1384,65108,20,2026-05-31,30
1385,37513,20,2028-06-12,30
1386,30163,80,2027-04-03,5
1387,79570,80,2027-02-14,30
1388,46180,30,2026-11-08,20
1389,28706,80,2028-02-02,20
1390,83443,100,2027-05-09,30
1391,24921,30,2026-09-01,30
1392,81382,20,2026-07-29,10
1393,32851,100,2026-07-28,5
1394,88836,30,2027-10-21,30
1395,94494,100,2028-11-30,10
1396,86401,30,2027-03-04,10
1397,89242,40,2028-12-20,30
1398,17928,30,2027-03-15,20
1399,82346,30,2026-09-26,10
1400,12736,40,2026-09-26,10
1401,82243,80,2027-09-11,5
1402,84718,20,2026-09-07,20
1403,5168,40,2026-10-17,10
1404,40493,20,2028-01-14,30
1405,57780,80,2027-11-23,30
1406,4374,80,2028-05-12,5
1407,75966,80,2026-08-10,10
1408,47824,40,2026-09-12,30
1409,95992,40,2027-05-03,20
1410,17225,30,2026-09-13,5
1411,11814,100,2027-09-30,10
1412,38681,100,2028-11-14,10
1413,42824,100,2026-02-24,10
1414,97974,20,2028-06-10,30
1415,54461,40,2028-03-09,30
1416,23022,100,2026-01-22,10
1417,26319,80,2028-08-31,20
1418,17323,100,2027-12-09,5
1419,70702,20,2028-07-01,30
1420,47954,80,2026-08-23,10
1421,69580,40,2028-10-03,30
1422,65772,100,2027-10-30,30
1423,35721,80,2028-05-21,20
1424,21568,80,2026-11-19,30
1425,33682,40,2026-03-24,10
1426,63157,100,2026-11-24,30
1427,38685,80,2027-09-02,30
1428,97854,100,2027-07-23,10
1429,44397,40,2027-08-19,20
1430,15096,80,2028-02-16,10
1431,61386,40,2027-08-27,30
1432,9870,100,2026-12-17,5
1433,18450,20,2026-08-12,10
1434,29572,80,2028-03-02,10
1435,88648,40,2026-11-23,5
1436,94925,30,2028-09-20,10
1437,88396,40,2026-12-21,5
1438,52090,40,2028-05-09,20
1439,73049,30,2027-10-04,10
1440,47943,20,2028-10-05,5
1441,11837,40,2028-08-31,10
1442,51718,80,2028-10-10,30
1443,1825,100,2027-01-31,5
1444,34664,20,2026-10-25,5
1445,70330,30,2026-03-20,20
1446,16200,30,2027-02-16,5
1447,59610,80,2028-08-07,5
1448,48312,20,2026-07-08,10
1449,88189,20,2028-01-09,10
1450,98175,30,2027-05-20,20
1451,88126,20,2027-11-25,20
1452,34363,40,2026-01-21,30
1453,76620,30,2028-09-21,5
1454,49942,100,2026-09-10,5
1455,83696,80,2027-02-14,5
1456,48690,100,2028-12-30,20
1457,14202,40,2027-07-19,5
1458,88453,80,2028-03-07,30
1459,30648,80,2027-07-09,30
1460,61798,30,2026-03-09,30
1461,3281,40,2026-05-09,30
1462,81206,40,2026-06-24,10
1463,73585,80,2027-10-16,20
1464,42993,80,2027-02-08,30
1465,79965,20,2027-07-13,10
1466,29016,20,2027-09-14,5
1467,84890,40,2026-10-23,10
1468,8286,100,2028-07-10,30
1469,83284,100,2028-10-06,5
1470,60853,20,2026-01-13,20
1471,91892,40,2027-12-10,5
1472,39609,80,2027-02-25,20
1473,85098,80,2028-03-27,10
1474,53517,30,2028-11-20,5
1475,15293,30,2027-02-02,20
1476,18321,40,2027-02-01,10
1477,5944,80,2026-04-06,30
1478,4878,30,2026-01-12,10
1479,39894,80,2028-04-25,5
1480,64570,30,2026-03-21,30
1481,15221,20,2028-07-01,10
1482,12740,80,2027-05-02,30
1483,30776,80,2026-03-30,10
1484,70458,20,2028-06-08,30
1485,17782,80,2026-02-03,30
1486,50941,100,2026-01-29,20
1487,59460,80,2028-06-02,5
1488,48630,20,2027-11-21,20
1489,87882,100,2027-04-30,5
1490,97405,100,2027-07-25,10
1491,91290,40,2027-07-04,5
1492,70805,80,2026-06-24,20
1493,54936,100,2026-03-31,10
1494,76984,100,2028-06-17,10
1495,97291,80,2026-12-21,10
1496,95237,40,2027-11-20,20
1497,20254,80,2027-09-16,5
1498,54380,100,2027-06-19,20
1499,85842,20,2028-12-03,5
1500,12979,80,2028-02-26,5
1501,64140,30,2028-05-01,10
1502,80695,40,2026-01-28,5
1503,53493,80,2026-06-10,30
1504,36667,100,2027-03-23,5
1505,4289,30,2027-02-09,10
1506,90477,80,2027-02-16,20
1507,48567,40,2026-12-20,5
1508,28478,40,2027-03-26,10
1509,58116,30,2028-03-02,20
1510,58288,40,2027-07-01,20
1511,30948,100,2026-07-15,30
1512,47538,40,2027-07-14,30
1513,13023,20,2027-11-04,10
1514,89874,100,2028-04-19,5
1515,48148,40,2026-08-12,20
1516,71365,80,2028-08-13,20
1517,84519,20,2028-09-23,20
1518,47013,100,2026-07-15,30
1519,7937,100,2026-03-01,30
1520,52185,20,2026-07-23,10
1521,36161,40,2028-06-19,5
1522,24879,80,2026-03-04,10
1523,16012,100,2028-12-23,10
1524,59601,30,2027-06-28,30
1525,12016,20,2027-10-02,30
1526,86871,20,2028-04-19,30
1527,27802,40,2028-03-14,20
1528,84110,20,2026-02-07,5
1529,83820,30,2026-08-20,30
1530,78270,100,2028-07-01,30
1531,2800,40,2028-06-30,5
1532,6630,40,2028-04-18,5
1533,43714,20,2028-04-06,20
1534,31926,80,2026-05-23,10
1535,16506,40,2028-06-12,30
1536,74001,30,2027-11-12,30
1537,26897,100,2027-12-12,5
1538,8993,30,2028-02-01,5
1539,72642,80,2026-10-05,5
1540,27153,30,2028-02-22,5
1541,76859,40,2027-01-02,10
1542,28306,100,2027-08-22,30
1543,30540,40,2028-02-27,30
1544,43065,100,2027-12-06,5
1545,19341,30,2028-05-14,5
1546,78117,100,2027-07-16,5
1547,372,40,2027-06-30,30
1548,36343,30,2027-11-21,5
1549,18965,20,2026-10-02,30
1550,17039,30,2026-07-11,30
1551,70808,20,2027-07-01,5
1552,32854,20,2026-10-02,5
1553,22872,30,2026-03-25,20
1554,14409,100,2028-10-25,20
1555,86647,20,2027-02-06,30
1556,3380,30,2028-02-08,10
1557,17276,20,2027-03-30,20
1558,1948,100,2027-06-07,30
1559,46956,20,2028-08-12,5
1560,31187,100,2026-11-24,20
1561,77183,30,2026-08-11,10
1562,42438,100,2027-12-03,10
1563,2069,30,2026-12-07,10
1564,22839,20,2026-05-15,20
1565,34783,30,2027-04-06,5
1566,6869,20,2028-01-13,20
1567,16615,80,2028-07-14,5
1568,97219,40,2028-12-28,10
1569,55177,20,2026-12-23,5
1570,68956,80,2026-03-14,20
1571,14897,30,2027-12-02,20
1572,97736,30,2026-12-08,20
1573,8331,40,2026-06-06,10
1574,62423,100,2027-03-05,30
1575,58757,100,2028-11-11,20
1576,47454,30,2026-06-07,5
1577,67272,80,2027-08-23,5
1578,77813,40,2028-12-16,30
1579,14294,80,2027-07-30,10
1580,59246,80,2027-03-21,5
1581,66040,20,2026-12-08,5
1582,29039,20,2028-12-27,30
1583,80624,20,2028-05-06,10
1584,5684,30,2026-10-30,20
1585,95322,20,2026-06-13,5
1586,86364,80,2026-12-20,5
1587,68348,20,2028-04-30,5
1588,39536,80,2027-05-11,10
1589,60037,100,2026-08-03,30
1590,84324,40,2026-03-07,30
1591,4083,80,2026-11-04,5
1592,7973,100,2026-02-07,30
1593,62782,80,2027-12-19,5
1594,52641,40,2028-05-21,20
1595,55873,40,2027-04-23,20
1596,89929,20,2026-04-13,10
1597,14151,80,2028-10-06,5
